identifier1	identifier2	judgment	comment	annotator
1970-2015_anfektelse_5	1929-1965_anfektelse_33	1.0	comment	titare
1970-2015_anfektelse_5	1929-1965_anfektelse_30	3.0	comment	alexandra_w
1970-2015_anfektelse_5	1970-2015_anfektelse_4	1.0	comment	titare
1970-2015_anfektelse_5	1929-1965_anfektelse_32	1.0	comment	titare
1970-2015_anfektelse_5	1970-2015_anfektelse_2	3.0	comment	alexandra_w
1970-2015_anfektelse_5	1970-2015_anfektelse_0	4.0	comment	alexandra_w
1970-2015_anfektelse_5	1929-1965_anfektelse_51	0.0	comment	alexandra_w
1970-2015_anfektelse_5	1929-1965_anfektelse_43	0.0	comment	titare
1970-2015_anfektelse_5	1970-2015_anfektelse_15	4.0	comment	titare
1970-2015_anfektelse_2	1970-2015_anfektelse_6	1.0	comment	titare
1970-2015_anfektelse_2	1929-1965_anfektelse_33	4.0	comment	alexandra_w
1970-2015_anfektelse_2	1929-1965_anfektelse_31	4.0	comment	HelleBol
1970-2015_anfektelse_2	1929-1965_anfektelse_56	0.0	comment	titare
1970-2015_anfektelse_2	1970-2015_anfektelse_17	4.0	comment	titare
1970-2015_anfektelse_2	1929-1965_anfektelse_31	0.0	comment	alexandra_w
1970-2015_anfektelse_2	1970-2015_anfektelse_11	1.0	comment	titare
1970-2015_anfektelse_2	1970-2015_anfektelse_11	3.0	comment	HelleBol
1970-2015_anfektelse_2	1970-2015_anfektelse_15	3.0	comment	HelleBol
1970-2015_anfektelse_2	1970-2015_anfektelse_0	4.0	comment	alexandra_w
1970-2015_anfektelse_2	1929-1965_anfektelse_33	4.0	comment	titare
1970-2015_anfektelse_2	1929-1965_anfektelse_43	3.0	comment	alexandra_w
1970-2015_anfektelse_2	1929-1965_anfektelse_51	3.0	comment	HelleBol
1970-2015_anfektelse_2	1929-1965_anfektelse_32	3.0	comment	alexandra_w
1970-2015_anfektelse_2	1929-1965_anfektelse_56	3.0	comment	HelleBol
1970-2015_anfektelse_2	1929-1965_anfektelse_51	0.0	comment	titare
1970-2015_anfektelse_2	1970-2015_anfektelse_9	3.0	comment	alexandra_w
1970-2015_anfektelse_2	1970-2015_anfektelse_16	4.0	comment	alexandra_w
1970-2015_anfektelse_2	1970-2015_anfektelse_17	4.0	comment	alexandra_w
1970-2015_anfektelse_2	1929-1965_anfektelse_10	4.0	comment	titare
1970-2015_anfektelse_2	1970-2015_anfektelse_16	4.0	comment	titare
1970-2015_anfektelse_2	1970-2015_anfektelse_9	2.0	comment	titare
1970-2015_anfektelse_17	1929-1965_anfektelse_31	4.0	comment	HelleBol
1970-2015_anfektelse_17	1970-2015_anfektelse_4	3.0	comment	alexandra_w
1970-2015_anfektelse_17	1929-1965_anfektelse_11	0.0	comment	alexandra_w
1970-2015_anfektelse_17	1970-2015_anfektelse_15	0.0	comment	alexandra_w
1970-2015_anfektelse_17	1929-1965_anfektelse_48	0.0	comment	titare
1970-2015_anfektelse_17	1929-1965_anfektelse_10	4.0	comment	titare
1970-2015_anfektelse_17	1970-2015_anfektelse_16	4.0	comment	alexandra_w
1970-2015_anfektelse_17	1929-1965_anfektelse_17	4.0	comment	titare
1970-2015_anfektelse_17	1929-1965_anfektelse_51	0.0	comment	titare
1970-2015_anfektelse_17	1970-2015_anfektelse_6	1.0	comment	titare
1970-2015_anfektelse_17	1970-2015_anfektelse_9	2.0	comment	titare
1970-2015_anfektelse_17	1970-2015_anfektelse_15	1.0	comment	titare
1970-2015_anfektelse_17	1970-2015_anfektelse_3	4.0	comment	HelleBol
1970-2015_anfektelse_17	1929-1965_anfektelse_31	4.0	comment	titare
1970-2015_anfektelse_17	1970-2015_anfektelse_2	4.0	comment	HelleBol
1970-2015_anfektelse_17	1970-2015_anfektelse_0	4.0	comment	titare
1929-1965_anfektelse_51	1970-2015_anfektelse_11	0.0	comment	titare
1929-1965_anfektelse_51	1970-2015_anfektelse_17	3.0	comment	HelleBol
1929-1965_anfektelse_51	1929-1965_anfektelse_48	4.0	comment	HelleBol
1929-1965_anfektelse_51	1929-1965_anfektelse_11	0.0	comment	titare
1929-1965_anfektelse_51	1929-1965_anfektelse_33	0.0	comment	titare
1929-1965_anfektelse_51	1929-1965_anfektelse_33	4.0	comment	HelleBol
1929-1965_anfektelse_51	1929-1965_anfektelse_56	0.0	comment	titare
1929-1965_anfektelse_51	1929-1965_anfektelse_30	0.0	comment	titare
1929-1965_anfektelse_51	1970-2015_anfektelse_16	3.0	comment	HelleBol
1929-1965_anfektelse_51	1970-2015_anfektelse_9	0.0	comment	titare
1929-1965_anfektelse_51	1929-1965_anfektelse_17	3.0	comment	HelleBol
1929-1965_anfektelse_51	1929-1965_anfektelse_43	4.0	comment	alexandra_w
1929-1965_anfektelse_51	1970-2015_anfektelse_4	0.0	comment	titare
1929-1965_anfektelse_33	1929-1965_anfektelse_30	0.0	comment	alexandra_w
1929-1965_anfektelse_33	1970-2015_anfektelse_0	4.0	comment	titare
1929-1965_anfektelse_33	1929-1965_anfektelse_30	4.0	comment	titare
1929-1965_anfektelse_33	1929-1965_anfektelse_11	4.0	comment	HelleBol
1929-1965_anfektelse_33	1970-2015_anfektelse_15	3.0	comment	alexandra_w
1929-1965_anfektelse_33	1970-2015_anfektelse_17	4.0	comment	titare
1929-1965_anfektelse_33	1929-1965_anfektelse_31	4.0	comment	titare
1929-1965_anfektelse_33	1970-2015_anfektelse_17	3.0	comment	alexandra_w
1929-1965_anfektelse_33	1929-1965_anfektelse_31	4.0	comment	alexandra_w
1929-1965_anfektelse_33	1970-2015_anfektelse_11	3.0	comment	HelleBol
1929-1965_anfektelse_33	1970-2015_anfektelse_15	0.0	comment	titare
1929-1965_anfektelse_33	1929-1965_anfektelse_51	4.0	comment	alexandra_w
1929-1965_anfektelse_33	1970-2015_anfektelse_4	0.0	comment	titare
1929-1965_anfektelse_33	1929-1965_anfektelse_43	0.0	comment	titare
1929-1965_anfektelse_33	1929-1965_anfektelse_43	0.0	comment	alexandra_w
1929-1965_anfektelse_33	1970-2015_anfektelse_11	2.0	comment	titare
1929-1965_anfektelse_33	1970-2015_anfektelse_11	3.0	comment	alexandra_w
1929-1965_anfektelse_33	1929-1965_anfektelse_17	4.0	comment	HelleBol
1929-1965_bit_370	1970-2015_bit_294	2.0	comment	alexandra_w
1929-1965_bit_370	1970-2015_bit_362	1.0	comment	alexandra_w
1929-1965_bit_370	1929-1965_bit_334	3.0	comment	alexandra_w
1929-1965_bit_370	1929-1965_bit_260	0.0	comment	alexandra_w
1929-1965_bit_370	1970-2015_bit_365	1.0	comment	titare
1929-1965_bit_370	1970-2015_bit_363	1.0	comment	HelleBol
1929-1965_bit_370	1970-2015_bit_41	4.0	comment	titare
1929-1965_bit_370	1970-2015_bit_301	4.0	comment	titare
1929-1965_bit_370	1970-2015_bit_363	1.0	comment	alexandra_w
1929-1965_bit_370	1929-1965_bit_260	0.0	comment	HelleBol
1929-1965_bit_370	1929-1965_bit_131	1.0	comment	alexandra_w
1929-1965_bit_370	1929-1965_bit_79	0.0	comment	HelleBol
1929-1965_bit_370	1929-1965_bit_208	0.0	comment	titare
1929-1965_bit_370	1970-2015_bit_206	1.0	comment	alexandra_w
1929-1965_bit_370	1929-1965_bit_79	1.0	comment	alexandra_w
1929-1965_bit_370	1929-1965_bit_318	4.0	comment	HelleBol
1929-1965_bit_370	1970-2015_bit_363	1.0	comment	titare
1929-1965_bit_370	1970-2015_bit_342	3.0	comment	alexandra_w
1929-1965_bit_370	1970-2015_bit_362	1.0	comment	titare
1929-1965_bit_370	1970-2015_bit_301	3.0	comment	HelleBol
1929-1965_bit_370	1929-1965_bit_318	4.0	comment	alexandra_w
1929-1965_bit_370	1929-1965_bit_260	0.0	comment	titare
1929-1965_bit_370	1970-2015_bit_365	1.0	comment	HelleBol
1929-1965_bit_370	1970-2015_bit_294	4.0	comment	titare
1929-1965_bit_370	1929-1965_bit_334	0.0	comment	HelleBol
1929-1965_bit_370	1970-2015_bit_294	4.0	comment	HelleBol
1970-2015_bit_301	1929-1965_bit_172	4.0	comment	titare
1970-2015_bit_301	1970-2015_bit_362	1.0	comment	alexandra_w
1970-2015_bit_301	1970-2015_bit_294	3.0	comment	titare
1970-2015_bit_301	1970-2015_bit_47	3.0	comment	alexandra_w
1970-2015_bit_301	1970-2015_bit_41	4.0	comment	HelleBol
1970-2015_bit_301	1929-1965_bit_318	4.0	comment	titare
1970-2015_bit_301	1929-1965_bit_211	0.0	comment	HelleBol
1970-2015_bit_301	1929-1965_bit_334	2.0	comment	alexandra_w
1970-2015_bit_301	1929-1965_bit_260	0.0	comment	titare
1970-2015_bit_301	1970-2015_bit_342	3.0	comment	titare
1970-2015_bit_301	1929-1965_bit_172	3.0	comment	HelleBol
1970-2015_bit_301	1929-1965_bit_208	0.0	comment	titare
1970-2015_bit_301	1970-2015_bit_365	1.0	comment	alexandra_w
1970-2015_bit_301	1929-1965_bit_211	0.0	comment	titare
1970-2015_bit_301	1970-2015_bit_206	1.0	comment	HelleBol
1970-2015_bit_301	1929-1965_bit_318	3.0	comment	HelleBol
1970-2015_bit_301	1929-1965_bit_334	0.0	comment	titare
1970-2015_bit_306	1970-2015_bit_47	3.0	comment	titare
1970-2015_bit_306	1929-1965_bit_131	0.0	comment	HelleBol
1970-2015_bit_306	1970-2015_bit_301	4.0	comment	alexandra_w
1970-2015_bit_306	1929-1965_bit_38	0.0	comment	titare
1970-2015_bit_306	1970-2015_bit_294	2.0	comment	alexandra_w
1970-2015_bit_306	1929-1965_bit_172	3.0	comment	HelleBol
1970-2015_bit_306	1929-1965_bit_208	0.0	comment	titare
1970-2015_bit_306	1929-1965_bit_153	0.0	comment	titare
1970-2015_bit_306	1929-1965_bit_370	3.0	comment	HelleBol
1970-2015_bit_306	1970-2015_bit_41	4.0	comment	alexandra_w
1970-2015_bit_306	1929-1965_bit_334	2.0	comment	alexandra_w
1970-2015_bit_306	1929-1965_bit_131	0.0	comment	titare
1970-2015_bit_306	1929-1965_bit_318	3.0	comment	HelleBol
1970-2015_bit_306	1970-2015_bit_363	1.0	comment	alexandra_w
1970-2015_bit_306	1929-1965_bit_318	2.0	comment	titare
1970-2015_bit_306	1929-1965_bit_260	0.0	comment	HelleBol
1970-2015_bit_306	1929-1965_bit_211	0.0	comment	titare
1970-2015_bit_306	1929-1965_bit_334	0.0	comment	HelleBol
1970-2015_bit_306	1970-2015_bit_301	4.0	comment	titare
1970-2015_bit_306	1970-2015_bit_301	4.0	comment	HelleBol
1970-2015_bit_306	1970-2015_bit_365	1.0	comment	alexandra_w
1929-1965_bit_38	1970-2015_bit_301	1.0	comment	alexandra_w
1929-1965_bit_38	1929-1965_bit_318	0.0	comment	titare
1929-1965_bit_38	1929-1965_bit_260	1.0	comment	alexandra_w
1929-1965_bit_38	1970-2015_bit_362	0.0	comment	titare
1929-1965_bit_38	1929-1965_bit_131	0.0	comment	alexandra_w
1929-1965_bit_38	1929-1965_bit_334	1.0	comment	alexandra_w
1929-1965_bit_38	1970-2015_bit_306	1.0	comment	alexandra_w
1929-1965_bit_38	1929-1965_bit_211	0.0	comment	alexandra_w
1929-1965_bit_38	1929-1965_bit_172	0.0	comment	HelleBol
1929-1965_bit_38	1929-1965_bit_211	0.0	comment	titare
1929-1965_bit_38	1970-2015_bit_138	0.0	comment	titare
1929-1965_bit_38	1929-1965_bit_153	1.0	comment	alexandra_w
1929-1965_bit_38	1970-2015_bit_138	0.0	comment	alexandra_w
1929-1965_bit_38	1929-1965_bit_260	0.0	comment	titare
1929-1965_bit_38	1970-2015_bit_342	0.0	comment	HelleBol
1929-1965_bit_38	1970-2015_bit_47	0.0	comment	titare
1929-1965_bit_38	1929-1965_bit_211	0.0	comment	HelleBol
1929-1965_bit_38	1970-2015_bit_294	0.0	comment	HelleBol
1929-1965_bit_38	1970-2015_bit_301	0.0	comment	titare
1970-2015_bit_363	1970-2015_bit_206	4.0	comment	alexandra_w
1970-2015_bit_363	1970-2015_bit_206	4.0	comment	HelleBol
1970-2015_bit_363	1929-1965_bit_38	0.0	comment	HelleBol
1970-2015_bit_363	1970-2015_bit_206	4.0	comment	titare
1970-2015_bit_363	1970-2015_bit_47	1.0	comment	HelleBol
1970-2015_bit_363	1970-2015_bit_342	1.0	comment	HelleBol
1970-2015_bit_363	1929-1965_bit_211	0.0	comment	titare
1970-2015_bit_363	1929-1965_bit_153	0.0	comment	titare
1970-2015_bit_363	1929-1965_bit_208	0.0	comment	HelleBol
1970-2015_bit_363	1929-1965_bit_38	1.0	comment	alexandra_w
1970-2015_bit_363	1929-1965_bit_318	1.0	comment	alexandra_w
1970-2015_bit_363	1929-1965_bit_211	0.0	comment	alexandra_w
1970-2015_bit_363	1970-2015_bit_138	1.0	comment	HelleBol
1970-2015_bit_363	1929-1965_bit_172	1.0	comment	titare
1970-2015_bit_363	1970-2015_bit_365	4.0	comment	alexandra_w
1970-2015_bit_363	1970-2015_bit_41	1.0	comment	alexandra_w
1970-2015_bit_363	1970-2015_bit_306	1.0	comment	HelleBol
1970-2015_bit_363	1929-1965_bit_334	1.0	comment	alexandra_w
1970-2015_bit_363	1929-1965_bit_334	0.0	comment	HelleBol
1970-2015_bit_363	1929-1965_bit_79	1.0	comment	titare
1970-2015_bit_363	1929-1965_bit_260	0.0	comment	titare
1970-2015_bit_363	1970-2015_bit_301	1.0	comment	titare
1970-2015_bit_363	1970-2015_bit_362	4.0	comment	titare
1970-2015_bit_363	1970-2015_bit_342	1.0	comment	alexandra_w
1970-2015_bit_363	1929-1965_bit_334	0.0	comment	titare
1970-2015_bit_363	1970-2015_bit_365	4.0	comment	titare
1970-2015_bit_363	1970-2015_bit_138	1.0	comment	titare
1929-1965_bit_79	1970-2015_bit_306	0.0	comment	HelleBol
1929-1965_bit_79	1970-2015_bit_41	1.0	comment	alexandra_w
1929-1965_bit_79	1970-2015_bit_342	0.0	comment	titare
1929-1965_bit_79	1929-1965_bit_318	1.0	comment	alexandra_w
1929-1965_bit_79	1970-2015_bit_306	0.0	comment	alexandra_w
1929-1965_bit_79	1970-2015_bit_363	1.0	comment	alexandra_w
1929-1965_bit_79	1970-2015_bit_365	0.0	comment	titare
1929-1965_bit_79	1929-1965_bit_211	0.0	comment	titare
1929-1965_bit_79	1929-1965_bit_38	0.0	comment	HelleBol
1929-1965_bit_79	1970-2015_bit_294	0.0	comment	titare
1929-1965_bit_79	1929-1965_bit_172	0.0	comment	titare
1929-1965_bit_79	1929-1965_bit_208	0.0	comment	HelleBol
1929-1965_bit_79	1970-2015_bit_294	1.0	comment	alexandra_w
1929-1965_bit_79	1929-1965_bit_318	0.0	comment	titare
1929-1965_bit_79	1970-2015_bit_138	0.0	comment	titare
1929-1965_bit_79	1929-1965_bit_153	1.0	comment	alexandra_w
1929-1965_bit_79	1970-2015_bit_365	1.0	comment	alexandra_w
1929-1965_bit_79	1929-1965_bit_211	0.0	comment	HelleBol
1929-1965_bit_79	1970-2015_bit_362	0.0	comment	HelleBol
1929-1965_bit_79	1970-2015_bit_41	0.0	comment	HelleBol
1929-1965_bit_79	1929-1965_bit_370	0.0	comment	titare
1929-1965_bit_79	1929-1965_bit_172	0.0	comment	HelleBol
1929-1965_bit_79	1929-1965_bit_334	0.0	comment	HelleBol
1929-1965_bit_79	1929-1965_bit_334	0.0	comment	titare
1929-1965_bit_79	1929-1965_bit_260	0.0	comment	HelleBol
1929-1965_bit_79	1970-2015_bit_306	0.0	comment	titare
1929-1965_bit_79	1929-1965_bit_131	0.0	comment	HelleBol
1970-2015_bit_47	1970-2015_bit_365	1.0	comment	alexandra_w
1970-2015_bit_47	1929-1965_bit_38	1.0	comment	alexandra_w
1970-2015_bit_47	1929-1965_bit_260	1.0	comment	alexandra_w
1970-2015_bit_47	1970-2015_bit_363	1.0	comment	titare
1970-2015_bit_47	1929-1965_bit_370	2.0	comment	alexandra_w
1970-2015_bit_47	1970-2015_bit_138	4.0	comment	HelleBol
1970-2015_bit_47	1929-1965_bit_208	2.0	comment	alexandra_w
1970-2015_bit_47	1929-1965_bit_370	2.0	comment	titare
1970-2015_bit_47	1929-1965_bit_208	0.0	comment	HelleBol
1970-2015_bit_47	1929-1965_bit_79	1.0	comment	alexandra_w
1970-2015_bit_47	1970-2015_bit_365	1.0	comment	HelleBol
1970-2015_bit_47	1929-1965_bit_211	0.0	comment	titare
1970-2015_bit_47	1970-2015_bit_363	1.0	comment	alexandra_w
1970-2015_bit_47	1970-2015_bit_362	1.0	comment	HelleBol
1970-2015_bit_47	1929-1965_bit_38	0.0	comment	HelleBol
1970-2015_bit_47	1929-1965_bit_79	0.0	comment	titare
1970-2015_bit_47	1970-2015_bit_306	4.0	comment	alexandra_w
1970-2015_bit_47	1929-1965_bit_131	0.0	comment	titare
1970-2015_bit_47	1929-1965_bit_211	0.0	comment	alexandra_w
1970-2015_bit_47	1970-2015_bit_362	1.0	comment	titare
1970-2015_bit_47	1970-2015_bit_138	2.0	comment	alexandra_w
1970-2015_bit_47	1970-2015_bit_206	1.0	comment	alexandra_w
1929-1965_bit_153	1970-2015_bit_301	0.0	comment	titare
1929-1965_bit_153	1970-2015_bit_47	0.0	comment	titare
1929-1965_bit_153	1929-1965_bit_172	2.0	comment	alexandra_w
1929-1965_bit_153	1970-2015_bit_47	2.0	comment	alexandra_w
1929-1965_bit_153	1970-2015_bit_363	0.0	comment	HelleBol
1929-1965_bit_153	1970-2015_bit_138	0.0	comment	HelleBol
1929-1965_bit_153	1929-1965_bit_260	0.0	comment	titare
1929-1965_bit_153	1970-2015_bit_365	0.0	comment	titare
1929-1965_bit_153	1929-1965_bit_172	0.0	comment	titare
1929-1965_bit_153	1970-2015_bit_365	0.0	comment	HelleBol
1929-1965_bit_153	1929-1965_bit_208	0.0	comment	titare
1929-1965_bit_153	1929-1965_bit_208	4.0	comment	alexandra_w
1929-1965_bit_153	1970-2015_bit_342	2.0	comment	alexandra_w
1929-1965_bit_153	1929-1965_bit_334	0.0	comment	titare
1929-1965_bit_153	1929-1965_bit_38	0.0	comment	titare
1929-1965_bit_153	1970-2015_bit_206	0.0	comment	titare
1929-1965_bit_153	1970-2015_bit_41	0.0	comment	titare
1929-1965_bit_153	1929-1965_bit_260	0.0	comment	alexandra_w
1929-1965_bit_153	1929-1965_bit_260	0.0	comment	HelleBol
1929-1965_bit_153	1929-1965_bit_211	0.0	comment	HelleBol
1929-1965_bit_153	1929-1965_bit_370	0.0	comment	titare
1929-1965_bit_153	1929-1965_bit_38	0.0	comment	HelleBol
1929-1965_bit_153	1970-2015_bit_306	0.0	comment	HelleBol
1929-1965_bit_153	1929-1965_bit_334	0.0	comment	HelleBol
1929-1965_bit_153	1970-2015_bit_301	2.0	comment	alexandra_w
1929-1965_bit_153	1970-2015_bit_342	0.0	comment	titare
1929-1965_bit_153	1970-2015_bit_41	0.0	comment	HelleBol
1929-1965_bit_153	1929-1965_bit_131	1.0	comment	alexandra_w
1929-1965_bit_318	1970-2015_bit_294	4.0	comment	HelleBol
1929-1965_bit_318	1929-1965_bit_131	1.0	comment	titare
1929-1965_bit_318	1929-1965_bit_370	4.0	comment	titare
1929-1965_bit_318	1970-2015_bit_301	3.0	comment	alexandra_w
1929-1965_bit_318	1970-2015_bit_294	3.0	comment	titare
1929-1965_bit_318	1970-2015_bit_41	3.0	comment	HelleBol
1929-1965_bit_318	1970-2015_bit_294	2.0	comment	alexandra_w
1929-1965_bit_318	1970-2015_bit_47	4.0	comment	titare
1929-1965_bit_318	1929-1965_bit_153	0.0	comment	titare
1929-1965_bit_318	1929-1965_bit_38	0.0	comment	HelleBol
1929-1965_bit_318	1970-2015_bit_206	1.0	comment	HelleBol
1929-1965_bit_318	1970-2015_bit_41	4.0	comment	alexandra_w
1929-1965_bit_318	1970-2015_bit_47	2.0	comment	alexandra_w
1929-1965_bit_318	1929-1965_bit_79	0.0	comment	HelleBol
1929-1965_bit_318	1970-2015_bit_342	3.0	comment	titare
1929-1965_bit_318	1970-2015_bit_342	3.0	comment	alexandra_w
1929-1965_bit_318	1970-2015_bit_41	4.0	comment	titare
1929-1965_bit_318	1970-2015_bit_365	1.0	comment	titare
1929-1965_bit_318	1929-1965_bit_38	0.0	comment	alexandra_w
1929-1965_bit_318	1970-2015_bit_342	4.0	comment	HelleBol
1929-1965_bit_131	1929-1965_bit_318	0.0	comment	alexandra_w
1929-1965_bit_131	1929-1965_bit_153	0.0	comment	titare
1929-1965_bit_131	1970-2015_bit_41	0.0	comment	alexandra_w
1929-1965_bit_131	1929-1965_bit_38	0.0	comment	titare
1929-1965_bit_131	1929-1965_bit_38	0.0	comment	HelleBol
1929-1965_bit_131	1970-2015_bit_41	0.0	comment	titare
1929-1965_bit_131	1970-2015_bit_363	0.0	comment	titare
1929-1965_bit_131	1929-1965_bit_208	1.0	comment	alexandra_w
1929-1965_bit_131	1970-2015_bit_138	1.0	comment	alexandra_w
1929-1965_bit_131	1929-1965_bit_172	1.0	comment	alexandra_w
1929-1965_bit_131	1970-2015_bit_362	1.0	comment	alexandra_w
1929-1965_bit_131	1929-1965_bit_211	0.0	comment	HelleBol
1929-1965_bit_131	1970-2015_bit_301	0.0	comment	titare
1929-1965_bit_131	1929-1965_bit_208	0.0	comment	HelleBol
1929-1965_bit_131	1970-2015_bit_301	0.0	comment	HelleBol
1929-1965_bit_131	1929-1965_bit_153	0.0	comment	HelleBol
1929-1965_bit_131	1970-2015_bit_47	1.0	comment	alexandra_w
1929-1965_bit_131	1970-2015_bit_365	1.0	comment	titare
1929-1965_bit_131	1929-1965_bit_79	0.0	comment	titare
1929-1965_bit_131	1970-2015_bit_206	0.0	comment	HelleBol
1929-1965_bit_131	1970-2015_bit_342	0.0	comment	titare
1929-1965_bit_131	1970-2015_bit_138	0.0	comment	HelleBol
1929-1965_bit_131	1970-2015_bit_41	0.0	comment	HelleBol
1929-1965_bit_131	1970-2015_bit_306	1.0	comment	alexandra_w
1929-1965_bit_131	1929-1965_bit_334	0.0	comment	titare
1929-1965_bit_131	1929-1965_bit_370	0.0	comment	HelleBol
1929-1965_bit_131	1929-1965_bit_172	0.0	comment	HelleBol
1970-2015_bit_362	1929-1965_bit_334	0.0	comment	titare
1970-2015_bit_362	1970-2015_bit_363	4.0	comment	alexandra_w
1970-2015_bit_362	1970-2015_bit_306	1.0	comment	HelleBol
1970-2015_bit_362	1929-1965_bit_334	0.0	comment	HelleBol
1970-2015_bit_362	1929-1965_bit_211	0.0	comment	titare
1970-2015_bit_362	1929-1965_bit_38	0.0	comment	alexandra_w
1970-2015_bit_362	1929-1965_bit_38	0.0	comment	HelleBol
1970-2015_bit_362	1970-2015_bit_306	1.0	comment	titare
1970-2015_bit_362	1970-2015_bit_301	1.0	comment	titare
1970-2015_bit_362	1929-1965_bit_318	1.0	comment	titare
1970-2015_bit_362	1970-2015_bit_41	1.0	comment	HelleBol
1970-2015_bit_362	1970-2015_bit_206	4.0	comment	HelleBol
1970-2015_bit_362	1929-1965_bit_334	1.0	comment	alexandra_w
1970-2015_bit_362	1929-1965_bit_79	0.0	comment	titare
1970-2015_bit_362	1929-1965_bit_79	1.0	comment	alexandra_w
1970-2015_bit_362	1970-2015_bit_138	1.0	comment	titare
1970-2015_bit_362	1929-1965_bit_172	1.0	comment	alexandra_w
1970-2015_bit_362	1970-2015_bit_138	1.0	comment	alexandra_w
1970-2015_bit_362	1929-1965_bit_131	0.0	comment	HelleBol
1970-2015_bit_362	1970-2015_bit_294	1.0	comment	titare
1970-2015_bit_362	1970-2015_bit_301	1.0	comment	HelleBol
1970-2015_bit_362	1929-1965_bit_260	1.0	comment	alexandra_w
1970-2015_bit_362	1929-1965_bit_318	1.0	comment	alexandra_w
1970-2015_bit_362	1929-1965_bit_153	0.0	comment	titare
1970-2015_bit_362	1970-2015_bit_365	4.0	comment	titare
1929-1965_bit_208	1929-1965_bit_131	0.0	comment	titare
1929-1965_bit_208	1929-1965_bit_260	0.0	comment	alexandra_w
1929-1965_bit_208	1970-2015_bit_41	0.0	comment	HelleBol
1929-1965_bit_208	1929-1965_bit_153	0.0	comment	HelleBol
1929-1965_bit_208	1929-1965_bit_38	0.0	comment	titare
1929-1965_bit_208	1929-1965_bit_318	0.0	comment	titare
1929-1965_bit_208	1929-1965_bit_172	2.0	comment	alexandra_w
1929-1965_bit_208	1970-2015_bit_206	1.0	comment	alexandra_w
1929-1965_bit_208	1970-2015_bit_138	0.0	comment	titare
1929-1965_bit_208	1929-1965_bit_211	4.0	comment	alexandra_w
1929-1965_bit_208	1970-2015_bit_47	0.0	comment	titare
1929-1965_bit_208	1970-2015_bit_41	0.0	comment	titare
1929-1965_bit_208	1929-1965_bit_334	2.0	comment	alexandra_w
1929-1965_bit_208	1929-1965_bit_172	0.0	comment	HelleBol
1929-1965_bit_208	1970-2015_bit_301	2.0	comment	alexandra_w
1929-1965_bit_208	1929-1965_bit_370	0.0	comment	HelleBol
1929-1965_bit_208	1970-2015_bit_363	0.0	comment	titare
1929-1965_bit_208	1929-1965_bit_211	0.0	comment	titare
