identifier1	identifier2	judgment	comment	annotator	lemma
1980-1990_bank_3668	1980-1990_bank_3391	4.0	comment	HelleBol	bank
1980-1990_bank_3668	1980-1990_bank_2829	4.0	comment	HelleBol	bank
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_504	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_360	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_504	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_10	1980-1990_bystyrerepresentant_7	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_515	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_883	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_10	1980-1990_bystyrerepresentant_2	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_10	1980-1990_bystyrerepresentant_16	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_875	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_10	1980-1990_bystyrerepresentant_7	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_10	1980-1990_bystyrerepresentant_3	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_10	1980-1990_bystyrerepresentant_4	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_360	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_10	1980-1990_bystyrerepresentant_17	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_883	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_432	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_10	1980-1990_bystyrerepresentant_11	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_625	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_875	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_293	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_10	2012-2019_bystyrerepresentant_883	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_16	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_11	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_875	2012-2019_bystyrerepresentant_441	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_875	2012-2019_bystyrerepresentant_581	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_17	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_875	2012-2019_bystyrerepresentant_515	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_3	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_19	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_16	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_17	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_875	2012-2019_bystyrerepresentant_883	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_875	2012-2019_bystyrerepresentant_441	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_875	2012-2019_bystyrerepresentant_883	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_875	2012-2019_bystyrerepresentant_625	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_7	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_875	2012-2019_bystyrerepresentant_581	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_10	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_875	1980-1990_bystyrerepresentant_18	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_515	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_883	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	1980-1990_bystyrerepresentant_18	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	1980-1990_bystyrerepresentant_19	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_504	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_441	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_581	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_293	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_293	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_7	1980-1990_bystyrerepresentant_11	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	1980-1990_bystyrerepresentant_3	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_504	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_7	1980-1990_bystyrerepresentant_17	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	1980-1990_bystyrerepresentant_4	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_360	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_7	1980-1990_bystyrerepresentant_13	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_7	2012-2019_bystyrerepresentant_293	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_16	1980-1990_bystyrerepresentant_4	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_16	1980-1990_bystyrerepresentant_13	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_16	2012-2019_bystyrerepresentant_360	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_16	2012-2019_bystyrerepresentant_625	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_16	1980-1990_bystyrerepresentant_4	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_16	1980-1990_bystyrerepresentant_2	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_16	2012-2019_bystyrerepresentant_360	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_16	1980-1990_bystyrerepresentant_7	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_16	1980-1990_bystyrerepresentant_3	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_16	2012-2019_bystyrerepresentant_875	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_16	1980-1990_bystyrerepresentant_4	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_16	1980-1990_bystyrerepresentant_10	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_16	2012-2019_bystyrerepresentant_494	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_16	1980-1990_bystyrerepresentant_10	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_16	2012-2019_bystyrerepresentant_293	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_293	2012-2019_bystyrerepresentant_360	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_293	2012-2019_bystyrerepresentant_625	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_293	2012-2019_bystyrerepresentant_883	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_17	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_293	2012-2019_bystyrerepresentant_625	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_4	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_293	2012-2019_bystyrerepresentant_581	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_13	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_13	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_13	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_18	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_16	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_293	2012-2019_bystyrerepresentant_875	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_19	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_16	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_293	2012-2019_bystyrerepresentant_515	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_2	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_293	1980-1990_bystyrerepresentant_19	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_293	2012-2019_bystyrerepresentant_504	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_2	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	2012-2019_bystyrerepresentant_875	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_4	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_2	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_11	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_504	2012-2019_bystyrerepresentant_293	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_504	2012-2019_bystyrerepresentant_515	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_504	2012-2019_bystyrerepresentant_875	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_504	2012-2019_bystyrerepresentant_293	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_504	2012-2019_bystyrerepresentant_432	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_18	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_13	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_13	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_17	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_16	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	2012-2019_bystyrerepresentant_360	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_17	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_504	2012-2019_bystyrerepresentant_515	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_504	2012-2019_bystyrerepresentant_494	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_504	1980-1990_bystyrerepresentant_3	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_10	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_883	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_13	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_2	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_441	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_16	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_16	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_17	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_432	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_441	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_11	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_17	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_515	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_875	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_581	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_3	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_17	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_360	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_494	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_293	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_293	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_18	1980-1990_bystyrerepresentant_4	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_18	2012-2019_bystyrerepresentant_883	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_17	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_17	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_360	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_4	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_10	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_504	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_7	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_4	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_19	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_875	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_7	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_494	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_16	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_625	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_432	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_883	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_13	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_293	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_875	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_2	2012-2019_bystyrerepresentant_441	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_2	1980-1990_bystyrerepresentant_11	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_11	1980-1990_bystyrerepresentant_2	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	1980-1990_bystyrerepresentant_4	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_581	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_360	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_515	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_883	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_11	1980-1990_bystyrerepresentant_16	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	1980-1990_bystyrerepresentant_16	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_11	1980-1990_bystyrerepresentant_17	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_581	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_11	1980-1990_bystyrerepresentant_10	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_504	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_515	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_11	1980-1990_bystyrerepresentant_18	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_504	4.0	comment	HelleBol	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_293	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	1980-1990_bystyrerepresentant_19	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_883	4.0	comment	alexandra_w	bystyrerepresentant
1980-1990_bystyrerepresentant_11	2012-2019_bystyrerepresentant_875	4.0	comment	titare	bystyrerepresentant
1980-1990_bystyrerepresentant_11	1980-1990_bystyrerepresentant_3	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_515	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_2	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_3	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_16	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_18	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_4	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_504	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_504	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_360	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_360	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_432	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_4	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_581	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_494	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_432	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_441	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_13	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_17	4.0	comment	HelleBol	bystyrerepresentant
2012-2019_bystyrerepresentant_883	2012-2019_bystyrerepresentant_360	4.0	comment	titare	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_16	4.0	comment	alexandra_w	bystyrerepresentant
2012-2019_bystyrerepresentant_883	1980-1990_bystyrerepresentant_2	4.0	comment	titare	bystyrerepresentant
